EmployeeID,FirstName,LastName,Gender,Age,Department,JobTitle,HireDate,YearsAtCompany,Salary,PerformanceRating,Attrition,Education,MaritalStatus,Overtime,TrainingHours,SickDays,City
E103950,Jessica,Garcia,Female,22,IT,Software Engineer,2025-03-29,0.8,89927,2,No,Associate,Married,Yes,14,10,Atlanta
E103951,Daniel,Moore,Female,54,Finance,Financial Analyst,2012-05-16,13.6,95174,4,No,High School,Divorced,No,15,9,Denver
E103952,David,Jackson,Male,24,Customer Support,Support Agent,2021-10-18,4.2,39084,4,No,Associate,Single,No,46,14,Miami
E103953,David,Rodriguez,Male,56,IT,Software Engineer,2015-10-01,10.3,88194,5,No,Associate,Divorced,Yes,33,3,Phoenix
E103954,Susan,Lopez,Male,51,Marketing,Marketing Manager,2023-04-06,2.7,67076,3,No,High School,Divorced,No,1,13,Atlanta
E103955,John,Taylor,Female,48,Marketing,Marketing Specialist,2013-08-07,12.4,63067,3,No,Bachelor,Divorced,Yes,13,4,Atlanta
E103956,Michael,Lopez,Female,40,Marketing,Marketing Specialist,2025-08-16,0.4,74382,4,Yes,High School,Single,No,6,2,Dallas
E103957,John,Davis,Female,47,Customer Support,Support Lead,2017-02-02,8.9,73621,4,No,Associate,Divorced,No,20,11,Seattle
E103958,Robert,Martin,Male,32,Finance,Accountant,2019-11-04,6.2,68647,5,No,Master,Divorced,No,31,7,Atlanta
E103959,Susan,Hernandez,Female,54,Finance,Accountant,2016-06-27,9.5,79626,3,Yes,High School,Married,Yes,23,13,Chicago
E103960,John,Garcia,Female,50,Marketing,Marketing Specialist,2018-12-19,7,54172,2,No,High School,Divorced,Yes,33,4,Chicago
E103961,Thomas,Brown,Female,54,Marketing,Marketing Manager,2014-01-31,11.9,72050,2,Yes,High School,Single,Yes,18,11,Miami
E103962,Thomas,Garcia,Female,31,Customer Support,Support Lead,2016-04-27,9.7,49346,4,Yes,Bachelor,Married,No,28,0,Phoenix
E103963,Robert,Williams,Female,47,Sales,Sales Manager,2015-03-05,10.8,51320,4,No,Master,Married,No,3,13,Boston
E103964,Elizabeth,Thomas,Male,25,Marketing,Marketing Specialist,2016-09-09,9.3,96316,3,No,Associate,Divorced,No,60,7,Dallas
E103965,Joseph,Anderson,Male,22,Finance,Financial Analyst,2020-11-03,5.2,78827,4,No,High School,Single,No,59,9,Boston
E103966,Karen,Gonzalez,Female,51,Finance,Financial Analyst,2021-06-10,4.6,67452,4,No,Master,Divorced,No,21,15,Boston
E103967,Matthew,Moore,Male,27,Customer Support,Support Agent,2012-09-26,13.3,54230,4,No,Bachelor,Single,Yes,57,7,Atlanta
E103968,Karen,Johnson,Male,45,Operations,Operations Analyst,2017-03-09,8.8,89103,2,No,High School,Divorced,No,8,4,Seattle
E103969,Karen,Martin,Male,53,Marketing,Marketing Specialist,2022-11-29,3.1,76990,3,No,Master,Married,No,8,14,Boston
E103970,Linda,Johnson,Male,41,HR,HR Manager,2015-03-30,10.8,55356,2,No,Master,Divorced,No,33,14,Miami
E103971,Linda,Williams,Male,57,HR,HR Manager,2014-04-01,11.8,61758,4,Yes,Master,Divorced,Yes,34,8,Dallas
E103972,Matthew,Garcia,Female,41,HR,HR Specialist,2013-08-27,12.4,70988,3,Yes,Bachelor,Married,Yes,54,9,Denver
E103973,Thomas,Davis,Female,35,Marketing,Marketing Manager,2014-11-20,11.1,74795,3,No,High School,Divorced,Yes,6,14,Denver
E103974,Daniel,Jones,Female,53,Operations,Operations Manager,2023-04-14,2.7,71202,3,No,Associate,Married,Yes,8,11,Seattle
E103975,Karen,Thomas,Female,33,Marketing,Marketing Manager,2018-01-19,8,63308,2,No,High School,Single,Yes,9,14,Atlanta
E103976,David,Hernandez,Male,52,Sales,Sales Manager,2012-09-30,13.3,64080,4,No,Bachelor,Married,Yes,56,13,Phoenix
E103977,Joseph,Johnson,Female,25,HR,HR Specialist,2020-03-08,5.8,72162,2,No,Master,Married,No,41,8,Dallas
E103978,Elizabeth,Gonzalez,Male,51,HR,HR Manager,2023-02-22,2.9,72494,3,No,Master,Married,No,41,15,Chicago
E103979,Elizabeth,Thomas,Male,24,Marketing,Marketing Specialist,2025-06-02,0.6,72930,5,No,Bachelor,Single,Yes,19,12,Phoenix
E103980,James,Rodriguez,Female,47,Finance,Accountant,2022-12-08,3.1,67046,3,No,Bachelor,Divorced,Yes,22,13,Boston
E103981,Susan,Anderson,Female,56,Operations,Operations Analyst,2013-07-20,12.5,98044,3,Yes,Bachelor,Divorced,Yes,40,4,Seattle
E103982,Thomas,Taylor,Female,40,Marketing,Marketing Manager,2016-09-30,9.3,69241,5,No,Associate,Single,Yes,48,10,Miami
E103983,Thomas,Miller,Female,35,Sales,Sales Manager,2013-04-16,12.7,83567,4,No,Associate,Single,Yes,14,4,Seattle
E103984,Lisa,Hernandez,Male,26,Finance,Financial Analyst,2021-10-01,4.3,66621,3,Yes,High School,Single,No,36,8,Atlanta
E103985,Patricia,Gonzalez,Female,41,Customer Support,Support Lead,2024-03-20,1.8,42385,5,No,Associate,Married,No,40,6,Denver
E103986,Joseph,Thomas,Female,46,Marketing,Marketing Manager,2023-07-03,2.5,59491,3,No,Bachelor,Divorced,Yes,21,1,Phoenix
E103987,Linda,Johnson,Male,30,Operations,Operations Manager,2021-04-16,4.7,84422,3,No,High School,Single,Yes,53,12,Dallas
E103988,Joseph,Garcia,Male,34,Sales,Sales Rep,2021-01-30,4.9,90982,3,No,Master,Married,No,40,0,Boston
E103989,Daniel,Johnson,Male,33,Marketing,Marketing Specialist,2025-09-22,0.3,74520,3,No,Associate,Married,No,45,4,Atlanta
E103990,Matthew,Moore,Male,46,HR,HR Specialist,2014-05-22,11.6,83773,5,No,Master,Divorced,Yes,17,3,Boston
E103991,Mary,Jones,Male,43,Marketing,Marketing Specialist,2021-04-23,4.7,81813,3,No,Bachelor,Divorced,No,52,10,Boston
E103992,William,Martinez,Male,26,Operations,Operations Manager,2018-05-21,7.6,79109,3,Yes,Bachelor,Divorced,Yes,51,11,Atlanta
E103993,Lisa,Johnson,Female,23,IT,Software Engineer,2024-03-09,1.8,105051,4,No,Master,Single,Yes,42,0,Boston
E103994,Jennifer,Anderson,Female,23,Marketing,Marketing Specialist,2023-08-11,2.4,61283,4,No,Bachelor,Divorced,No,54,12,Seattle
E103995,Matthew,Martin,Female,28,Marketing,Marketing Specialist,2021-06-28,4.5,62959,2,No,Bachelor,Single,No,35,15,Atlanta
E103996,David,Johnson,Male,39,Operations,Operations Analyst,2021-01-16,5,77042,4,No,Master,Single,No,38,6,Miami
E103997,Patricia,Davis,Female,23,HR,HR Manager,2021-03-18,4.8,63967,3,No,Master,Married,Yes,0,5,Atlanta
E103998,David,Gonzalez,Male,50,Marketing,Marketing Specialist,2013-05-19,12.6,65778,3,No,Master,Single,No,32,14,Atlanta
E103999,Susan,Wilson,Male,30,Marketing,Marketing Manager,2012-08-08,13.4,64817,3,No,Associate,Divorced,No,52,12,Boston
E104000,James,Thomas,Female,30,Customer Support,Support Agent,2018-08-13,7.4,41062,3,No,Master,Single,Yes,47,11,Phoenix
E104001,Patricia,Gonzalez,Male,39,Sales,Sales Manager,2025-08-16,0.4,81792,2,No,High School,Divorced,No,54,4,Atlanta
E104002,David,Williams,Male,32,Operations,Operations Analyst,2022-06-07,3.6,90751,5,No,Bachelor,Single,No,8,3,Denver
E104003,Robert,Smith,Male,31,HR,HR Manager,2023-04-30,2.7,56653,4,No,Associate,Married,No,2,9,Seattle
E104004,Lisa,Johnson,Female,26,Finance,Accountant,2017-02-25,8.9,95752,3,No,High School,Divorced,Yes,18,6,Dallas
E104005,Jessica,Martinez,Male,41,HR,HR Manager,2013-01-02,13,86243,4,Yes,Associate,Married,Yes,60,7,Atlanta
E104006,Jennifer,Martin,Male,23,IT,Data Analyst,2022-05-22,3.6,108107,3,Yes,Associate,Married,Yes,57,11,Atlanta
E104007,David,Jones,Female,25,Customer Support,Support Lead,2024-07-09,1.5,48894,5,No,Bachelor,Married,No,12,15,Atlanta
E104008,Sarah,Jones,Female,36,Customer Support,Support Lead,2018-12-25,7,75398,3,No,Master,Married,No,38,12,Chicago
E104009,Sarah,Brown,Female,30,Finance,Financial Analyst,2018-08-04,7.4,78174,3,No,Associate,Married,Yes,10,2,Denver
E104010,Lisa,Johnson,Female,36,Sales,Sales Manager,2021-01-20,5,50953,5,No,Associate,Single,No,21,5,Atlanta
E104011,Linda,Johnson,Female,29,Sales,Sales Rep,2019-05-24,6.6,58865,2,No,Bachelor,Divorced,No,1,8,Phoenix
E104012,Patricia,Wilson,Female,51,Finance,Accountant,2017-11-29,8.1,102583,4,No,High School,Divorced,Yes,32,0,Chicago
E104013,Lisa,Jackson,Male,26,Marketing,Marketing Manager,2025-09-04,0.3,78424,2,Yes,Bachelor,Married,Yes,11,11,Boston
E104014,William,Williams,Female,45,HR,HR Specialist,2019-01-14,7,60269,4,No,Bachelor,Married,No,19,11,Seattle
E104015,Susan,Jones,Male,34,Customer Support,Support Agent,2017-10-27,8.2,65662,3,No,Bachelor,Married,No,34,4,Denver
E104016,Sarah,Miller,Male,60,Operations,Operations Manager,2025-10-27,0.2,84393,4,No,Associate,Divorced,No,26,0,Seattle
E104017,David,Martinez,Male,27,Operations,Operations Analyst,2015-10-13,10.2,92129,3,No,Master,Divorced,No,11,13,Miami
E104018,Daniel,Wilson,Male,39,Sales,Sales Rep,2012-11-19,13.1,59651,2,No,Bachelor,Divorced,Yes,20,9,Miami
E104019,Elizabeth,Gonzalez,Male,36,IT,Software Engineer,2019-08-06,6.4,87859,2,No,Associate,Divorced,No,28,7,Chicago
E104020,Sarah,Jones,Male,39,Customer Support,Support Agent,2012-03-25,13.8,54923,5,No,High School,Divorced,Yes,7,12,Chicago
E104021,Michael,Smith,Female,37,Customer Support,Support Agent,2013-05-10,12.7,55705,4,No,Associate,Married,Yes,49,1,Seattle
E104022,Mary,Brown,Male,49,Marketing,Marketing Specialist,2012-08-22,13.4,79203,4,No,Master,Married,Yes,41,0,Denver
E104023,John,Taylor,Male,40,Marketing,Marketing Manager,2018-04-02,7.8,78941,2,Yes,Master,Divorced,Yes,54,0,Miami
E104024,Elizabeth,Miller,Male,50,Marketing,Marketing Specialist,2016-01-21,10,59990,3,No,Master,Divorced,No,41,12,Miami
E104025,Mary,Jackson,Female,50,Customer Support,Support Agent,2024-09-16,1.3,48723,4,No,Master,Single,Yes,4,0,Atlanta
E104026,Michael,Lopez,Male,55,Marketing,Marketing Specialist,2017-09-25,8.3,85758,3,Yes,Associate,Married,Yes,58,15,Denver
E104027,Robert,Jones,Female,25,HR,HR Specialist,2023-06-29,2.5,87338,4,No,Associate,Divorced,No,20,2,Phoenix
E104028,Jennifer,Martinez,Male,57,Customer Support,Support Agent,2021-03-29,4.8,36864,3,Yes,High School,Single,Yes,30,6,Dallas
E104029,Robert,Lopez,Female,44,Sales,Sales Manager,2024-08-30,1.3,63083,3,No,Bachelor,Married,No,45,8,Chicago
E104030,James,Rodriguez,Male,54,Operations,Operations Analyst,2017-03-16,8.8,67392,4,No,Bachelor,Married,No,33,3,Chicago
E104031,Lisa,Williams,Female,50,Customer Support,Support Agent,2018-12-08,7.1,52537,3,No,Associate,Single,No,17,7,Boston
E104032,John,Thomas,Female,43,Operations,Operations Analyst,2020-07-23,5.4,77971,4,No,High School,Divorced,No,16,14,Boston
E104033,John,Davis,Female,37,IT,Data Analyst,2013-07-13,12.5,98904,3,Yes,High School,Divorced,Yes,23,15,Phoenix
E104034,Matthew,Jackson,Male,40,HR,HR Manager,2017-03-19,8.8,81916,4,Yes,Bachelor,Divorced,No,39,7,Phoenix
E104035,Thomas,Moore,Male,38,Sales,Sales Manager,2020-09-08,5.3,70868,3,No,Bachelor,Married,Yes,6,4,Chicago
E104036,Daniel,Smith,Female,46,HR,HR Manager,2018-08-02,7.4,54637,5,No,High School,Married,Yes,3,0,Denver
E104037,Daniel,Jones,Male,42,Customer Support,Support Lead,2022-03-13,3.8,53882,5,No,Master,Divorced,Yes,15,15,Phoenix
E104038,Michael,Moore,Female,35,IT,Data Analyst,2018-01-16,8,115257,5,No,Associate,Single,Yes,54,0,Dallas
E104039,Robert,Miller,Female,32,HR,HR Specialist,2023-01-16,3,63417,3,Yes,Bachelor,Single,Yes,46,1,Miami
E104040,Lisa,Taylor,Female,40,Sales,Sales Rep,2013-02-16,12.9,61499,4,No,High School,Divorced,No,38,2,Phoenix
E104041,Karen,Davis,Male,45,Operations,Operations Analyst,2014-09-01,11.3,76534,4,No,Associate,Married,No,4,4,Atlanta
E104042,Robert,Thomas,Female,24,IT,Software Engineer,2021-09-04,4.3,99403,3,No,Bachelor,Single,No,37,0,Chicago
E104043,Susan,Miller,Female,25,IT,Software Engineer,2016-08-11,9.4,116410,4,No,Master,Single,Yes,0,6,Chicago
E104044,Elizabeth,Taylor,Male,42,Marketing,Marketing Manager,2016-03-10,9.8,66470,2,No,High School,Married,Yes,12,6,Miami
E104045,John,Moore,Female,27,Finance,Accountant,2025-06-15,0.5,79358,3,No,Bachelor,Single,Yes,12,5,Phoenix
E104046,Sarah,Jackson,Male,59,Finance,Accountant,2025-07-14,0.5,98945,3,Yes,High School,Divorced,Yes,37,15,Miami
E104047,Matthew,Rodriguez,Female,52,Finance,Accountant,2014-11-10,11.2,81486,4,No,Master,Divorced,No,24,6,Miami
E104048,Elizabeth,Jones,Female,57,Sales,Sales Rep,2017-10-18,8.2,90629,5,No,High School,Married,No,52,9,Seattle
E104049,Susan,Moore,Male,43,Sales,Sales Rep,2019-10-31,6.2,86811,5,No,Master,Single,Yes,48,9,Phoenix
E104050,Elizabeth,Thomas,Female,49,Finance,Accountant,2013-02-27,12.9,98106,3,No,Associate,Single,Yes,49,10,Atlanta
E104051,Sarah,Hernandez,Male,29,Operations,Operations Manager,2012-01-14,14,85656,5,No,Associate,Married,No,54,2,Miami
E104052,Mary,Johnson,Female,55,Sales,Sales Rep,2021-07-06,4.5,84638,4,Yes,High School,Divorced,No,16,2,Denver
E104053,Karen,Martin,Male,57,Customer Support,Support Lead,2012-12-20,13,51556,5,No,High School,Single,No,57,10,Miami
E104054,Mary,Garcia,Female,40,Sales,Sales Rep,2014-11-23,11.1,92058,4,No,High School,Single,No,50,2,Seattle
E104055,Mary,Wilson,Female,48,Marketing,Marketing Specialist,2012-07-21,13.5,92108,5,No,Associate,Married,Yes,31,3,Miami
E104056,Jennifer,Davis,Female,36,Marketing,Marketing Specialist,2013-03-31,12.8,88385,2,Yes,Bachelor,Married,Yes,47,2,Atlanta
E104057,Linda,Moore,Female,36,Sales,Sales Manager,2024-09-13,1.3,70052,4,No,Associate,Single,No,56,12,Boston
E104058,Daniel,Miller,Female,60,Sales,Sales Rep,2018-08-18,7.4,91688,3,No,High School,Single,No,54,4,Dallas
E104059,John,Martin,Male,42,Finance,Financial Analyst,2024-03-21,1.8,75607,3,No,Bachelor,Single,No,52,5,Chicago
E104060,Patricia,Johnson,Female,47,Operations,Operations Manager,2014-02-17,11.9,85322,3,No,Associate,Divorced,No,39,6,Denver
E104061,Elizabeth,Jones,Female,60,HR,HR Manager,2019-11-26,6.1,51648,4,No,Associate,Single,No,39,3,Denver
E104062,Lisa,Johnson,Male,60,HR,HR Specialist,2016-10-19,9.2,86566,3,No,Bachelor,Single,No,42,15,Dallas
E104063,Sarah,Rodriguez,Female,24,HR,HR Manager,2012-12-30,13,86421,2,No,Bachelor,Divorced,Yes,6,0,Boston
E104064,Michael,Williams,Male,40,Customer Support,Support Lead,2017-02-10,8.9,53039,3,No,High School,Single,No,15,12,Boston
E104065,Mary,Lopez,Female,42,Sales,Sales Manager,2024-04-11,1.7,94308,3,No,Bachelor,Divorced,Yes,56,9,Boston
E104066,Elizabeth,Hernandez,Female,59,Sales,Sales Rep,2018-05-22,7.6,92753,3,No,Bachelor,Divorced,No,33,7,Chicago
E104067,Susan,Garcia,Male,46,Sales,Sales Rep,2015-12-19,10,86521,4,No,Associate,Single,No,23,10,Atlanta
E104068,David,Martin,Male,40,Finance,Financial Analyst,2020-11-11,5.1,79013,5,No,Bachelor,Divorced,Yes,57,2,Boston
E104069,Thomas,Miller,Female,40,HR,HR Specialist,2022-08-21,3.4,62515,3,No,Bachelor,Divorced,No,11,0,Denver
E104070,Patricia,Thomas,Female,51,Marketing,Marketing Specialist,2018-11-25,7.1,62538,3,No,Bachelor,Married,Yes,19,8,Miami
E104071,Karen,Jackson,Female,28,Marketing,Marketing Specialist,2015-07-04,10.5,55342,3,No,Bachelor,Divorced,No,45,6,Seattle
E104072,William,Brown,Female,57,Marketing,Marketing Specialist,2022-02-16,3.9,59957,4,No,High School,Married,Yes,34,2,Phoenix
E104073,James,Martinez,Female,39,Customer Support,Support Agent,2012-05-07,13.7,77973,3,No,Master,Married,No,46,3,Atlanta
E104074,Mary,Anderson,Female,31,Marketing,Marketing Specialist,2018-02-15,7.9,66284,4,No,High School,Single,Yes,43,5,Dallas
E104075,Michael,Gonzalez,Male,41,Finance,Financial Analyst,2017-07-12,8.5,71570,3,No,Associate,Single,Yes,25,15,Chicago
E104076,David,Wilson,Male,37,Customer Support,Support Lead,2018-12-07,7.1,58331,5,No,Associate,Single,No,30,15,Atlanta
E104077,Karen,Davis,Female,30,Operations,Operations Manager,2020-12-02,5.1,71674,4,No,Associate,Divorced,No,4,5,Seattle
E104078,Daniel,Wilson,Female,32,Finance,Financial Analyst,2022-10-31,3.2,60085,3,No,Bachelor,Divorced,No,41,4,Seattle
E104079,Susan,Smith,Male,49,HR,HR Specialist,2024-02-14,1.9,70197,2,Yes,High School,Divorced,Yes,0,6,Atlanta
E104080,Jennifer,Thomas,Female,48,Marketing,Marketing Specialist,2023-02-11,2.9,59806,2,No,High School,Married,Yes,9,5,Denver
E104081,Robert,Brown,Male,60,Sales,Sales Manager,2016-12-15,9.1,54208,5,No,High School,Divorced,Yes,29,6,Boston
E104082,Mary,Wilson,Male,49,Finance,Financial Analyst,2020-07-17,5.5,79563,4,No,Master,Single,Yes,26,13,Chicago
E104083,William,Hernandez,Male,45,HR,HR Manager,2012-05-21,13.6,62033,3,No,Associate,Single,Yes,16,10,Miami
E104084,Matthew,Rodriguez,Male,48,Marketing,Marketing Manager,2024-03-01,1.8,71400,4,No,Associate,Married,No,47,2,Dallas
E104085,Linda,Miller,Male,53,Customer Support,Support Agent,2024-01-07,2,40735,4,No,Associate,Single,Yes,55,13,Seattle
E104086,John,Martin,Female,44,Customer Support,Support Lead,2015-03-30,10.8,65652,2,Yes,High School,Single,Yes,24,1,Boston
E104087,Linda,Rodriguez,Male,56,Finance,Financial Analyst,2014-12-16,11.1,74908,5,No,Bachelor,Divorced,Yes,47,10,Denver
E104088,Jessica,Wilson,Female,36,Sales,Sales Manager,2024-05-07,1.7,62590,4,No,Associate,Divorced,No,50,15,Seattle
E104089,Elizabeth,Hernandez,Female,40,Operations,Operations Manager,2025-03-27,0.8,78328,4,No,Associate,Divorced,No,6,13,Atlanta
E104090,Joseph,Wilson,Female,51,Sales,Sales Rep,2013-11-07,12.2,94341,3,No,Master,Married,No,11,14,Denver
E104091,Joseph,Garcia,Female,48,Sales,Sales Rep,2015-02-13,10.9,90997,3,Yes,Master,Married,Yes,28,8,Atlanta
E104092,Linda,Anderson,Male,34,IT,Data Analyst,2020-01-24,5.9,77581,4,No,Bachelor,Single,Yes,23,1,Denver
E104093,Thomas,Smith,Male,53,Operations,Operations Analyst,2017-09-19,8.3,87210,2,No,High School,Divorced,No,26,10,Miami
E104094,David,Martinez,Male,26,Sales,Sales Manager,2020-01-07,6,82929,3,No,Bachelor,Single,No,0,13,Phoenix
E104095,Mary,Williams,Male,46,IT,Software Engineer,2017-08-20,8.4,92708,3,No,High School,Divorced,No,48,0,Miami
E104096,Daniel,Moore,Female,43,Finance,Accountant,2018-07-12,7.5,82574,3,No,Master,Single,No,8,13,Phoenix
E104097,Linda,Garcia,Female,40,Marketing,Marketing Specialist,2018-12-12,7.1,84510,3,No,High School,Married,No,5,7,Denver
E104098,Daniel,Brown,Male,34,Sales,Sales Manager,2023-08-15,2.4,80872,4,No,Associate,Married,No,18,14,Dallas
E104099,Jennifer,Smith,Male,38,IT,Data Analyst,2015-11-15,10.1,97607,3,No,Master,Divorced,No,49,14,Boston
E104100,Joseph,Gonzalez,Male,41,Finance,Financial Analyst,2022-07-13,3.5,95754,4,Yes,Master,Divorced,No,13,7,Atlanta
E104101,Jessica,Jackson,Female,48,IT,Software Engineer,2022-01-04,4,109154,3,No,High School,Single,No,6,2,Phoenix
E104102,Michael,Rodriguez,Male,30,Customer Support,Support Lead,2024-11-30,1.1,48684,4,No,Master,Divorced,Yes,9,9,Denver
E104103,James,Johnson,Female,27,Finance,Accountant,2013-09-14,12.3,67468,4,No,Master,Single,No,58,14,Denver
E104104,Karen,Williams,Female,48,IT,Data Analyst,2017-02-16,8.9,104643,3,No,Bachelor,Married,Yes,20,10,Dallas
E104105,David,Garcia,Female,29,Marketing,Marketing Manager,2012-06-28,13.5,74031,3,Yes,Master,Married,Yes,15,0,Atlanta
E104106,Linda,Taylor,Female,59,Marketing,Marketing Manager,2012-11-03,13.2,95319,4,No,Bachelor,Divorced,No,44,2,Chicago
E104107,William,Hernandez,Female,42,Sales,Sales Rep,2024-02-19,1.9,53645,3,No,High School,Married,Yes,49,3,Miami
E104108,Mary,Garcia,Female,60,Customer Support,Support Agent,2016-09-14,9.3,53404,3,No,Associate,Single,No,40,8,Denver
E104109,Jessica,Martin,Male,32,Sales,Sales Manager,2017-05-23,8.6,81072,5,No,Bachelor,Single,Yes,29,11,Miami
E104110,Joseph,Brown,Male,33,Operations,Operations Manager,2020-10-26,5.2,86910,5,No,Master,Married,Yes,58,8,Phoenix
E104111,Joseph,Miller,Male,47,HR,HR Specialist,2015-03-10,10.8,80005,3,No,Bachelor,Single,No,15,10,Miami
E104112,David,Smith,Male,47,Sales,Sales Rep,2017-10-23,8.2,76698,5,No,Master,Single,Yes,44,14,Dallas
E104113,Joseph,Thomas,Male,48,Operations,Operations Manager,2014-08-07,11.4,93061,5,No,Bachelor,Divorced,Yes,30,12,Chicago
E104114,Mary,Jackson,Male,41,Customer Support,Support Lead,2017-01-13,9,79062,5,Yes,Bachelor,Divorced,Yes,46,2,Miami
E104115,Patricia,Davis,Male,31,Customer Support,Support Lead,2015-04-19,10.7,62168,4,No,Bachelor,Divorced,No,33,2,Chicago
E104116,David,Jones,Female,34,HR,HR Specialist,2025-06-14,0.6,47029,3,Yes,Associate,Married,Yes,56,13,Miami
E104117,James,Wilson,Male,57,IT,Data Analyst,2025-08-04,0.4,117497,3,No,Master,Married,No,53,14,Chicago
E104118,Robert,Gonzalez,Female,23,Sales,Sales Manager,2015-01-05,11,86552,4,No,Master,Married,No,2,7,Chicago
E104119,Robert,Brown,Female,31,Operations,Operations Analyst,2024-04-30,1.7,87272,3,No,Master,Single,No,33,5,Seattle
E104120,Elizabeth,Brown,Male,44,Sales,Sales Manager,2019-07-23,6.4,84932,2,Yes,Associate,Divorced,No,37,7,Atlanta
E104121,Elizabeth,Wilson,Female,53,Marketing,Marketing Manager,2023-04-07,2.7,85646,4,No,Master,Married,Yes,57,3,Denver
E104122,Sarah,Martin,Male,29,Sales,Sales Rep,2020-09-16,5.3,61531,4,No,Associate,Divorced,No,47,14,Boston
E104123,Michael,Moore,Female,44,Operations,Operations Manager,2014-09-29,11.3,65927,3,No,Associate,Divorced,Yes,9,7,Seattle
E104124,Matthew,Hernandez,Male,43,HR,HR Manager,2017-03-14,8.8,72642,3,No,High School,Divorced,Yes,4,7,Chicago
E104125,David,Rodriguez,Female,37,Sales,Sales Manager,2012-08-02,13.4,88739,3,No,Master,Divorced,No,21,11,Chicago
E104126,Lisa,Jones,Female,56,Sales,Sales Manager,2014-10-17,11.2,58810,3,No,Bachelor,Single,Yes,17,11,Dallas
E104127,Robert,Williams,Female,35,IT,Data Analyst,2023-10-20,2.2,87271,5,No,Bachelor,Divorced,Yes,23,3,Dallas
E104128,Matthew,Gonzalez,Male,31,Sales,Sales Rep,2018-08-28,7.4,86012,4,No,Bachelor,Married,No,32,7,Dallas
E104129,Elizabeth,Brown,Female,52,Finance,Accountant,2018-01-23,7.9,63318,3,No,High School,Single,Yes,53,6,Phoenix
E104130,David,Jones,Female,54,Finance,Accountant,2013-10-16,12.2,81679,3,Yes,Bachelor,Married,No,23,4,Phoenix
